"start","end","downloads","package","total"
2016-12-01,2016-12-31,701,"RPMG",33671
2017-01-01,2017-01-31,776,"RPMG",34447
2017-02-01,2017-02-28,945,"RPMG",35392
2017-03-01,2017-03-31,1006,"RPMG",36398
2017-04-01,2017-04-30,1110,"RPMG",37508
2017-05-01,2017-05-31,939,"RPMG",38447
2017-06-01,2017-06-30,829,"RPMG",39276
2017-07-01,2017-07-31,837,"RPMG",40113
2017-08-01,2017-08-31,753,"RPMG",40866
2017-09-01,2017-09-30,813,"RPMG",41679
2017-10-01,2017-10-31,929,"RPMG",42608
2017-11-01,2017-11-30,911,"RPMG",43519
2017-12-01,2017-12-31,631,"RPMG",44150
2018-01-01,2018-01-31,1191,"RPMG",45341
2018-02-01,2018-02-28,1005,"RPMG",46346
2018-03-01,2018-03-31,1149,"RPMG",47495
2018-04-01,2018-04-30,1114,"RPMG",48609
2018-05-01,2018-05-31,1066,"RPMG",49675
2018-06-01,2018-06-30,951,"RPMG",50626
2018-07-01,2018-07-08,162,"RPMG",50788
2012-10-01,2012-10-31,30,"sendplot",30
2012-11-01,2012-11-30,59,"sendplot",89
2012-12-01,2012-12-31,72,"sendplot",161
2013-01-01,2013-01-31,81,"sendplot",242
2013-02-01,2013-02-28,92,"sendplot",334
2013-03-01,2013-03-31,178,"sendplot",512
2013-04-01,2013-04-30,179,"sendplot",691
2013-05-01,2013-05-31,174,"sendplot",865
2013-06-01,2013-06-30,131,"sendplot",996
2013-07-01,2013-07-31,144,"sendplot",1140
2013-08-01,2013-08-31,200,"sendplot",1340
2013-09-01,2013-09-30,235,"sendplot",1575
2013-10-01,2013-10-31,191,"sendplot",1766
2013-11-01,2013-11-30,180,"sendplot",1946
2013-12-01,2013-12-31,140,"sendplot",2086
2014-01-01,2014-01-31,235,"sendplot",2321
2014-02-01,2014-02-28,248,"sendplot",2569
2014-03-01,2014-03-31,311,"sendplot",2880
2014-04-01,2014-04-30,251,"sendplot",3131
2014-05-01,2014-05-31,171,"sendplot",3302
2014-06-01,2014-06-30,171,"sendplot",3473
2014-07-01,2014-07-31,193,"sendplot",3666
2014-08-01,2014-08-31,380,"sendplot",4046
2014-09-01,2014-09-30,233,"sendplot",4279
2014-10-01,2014-10-31,276,"sendplot",4555
2014-11-01,2014-11-30,300,"sendplot",4855
2014-12-01,2014-12-31,1632,"sendplot",6487
2015-01-01,2015-01-31,2095,"sendplot",8582
2015-02-01,2015-02-28,1982,"sendplot",10564
2015-03-01,2015-03-31,1038,"sendplot",11602
2015-04-01,2015-04-30,594,"sendplot",12196
2015-05-01,2015-05-31,478,"sendplot",12674
2015-06-01,2015-06-30,436,"sendplot",13110
2015-07-01,2015-07-31,313,"sendplot",13423
2015-08-01,2015-08-31,432,"sendplot",13855
2015-09-01,2015-09-30,368,"sendplot",14223
2015-10-01,2015-10-31,378,"sendplot",14601
2015-11-01,2015-11-30,391,"sendplot",14992
2015-12-01,2015-12-31,294,"sendplot",15286
2016-01-01,2016-01-31,374,"sendplot",15660
2016-02-01,2016-02-29,532,"sendplot",16192
2016-03-01,2016-03-31,381,"sendplot",16573
2016-04-01,2016-04-30,280,"sendplot",16853
2016-05-01,2016-05-31,434,"sendplot",17287
2016-06-01,2016-06-30,374,"sendplot",17661
2016-07-01,2016-07-31,351,"sendplot",18012
2016-08-01,2016-08-31,229,"sendplot",18241
2016-09-01,2016-09-30,285,"sendplot",18526
2016-10-01,2016-10-31,239,"sendplot",18765
2016-11-01,2016-11-30,417,"sendplot",19182
2016-12-01,2016-12-31,276,"sendplot",19458
2017-01-01,2017-01-31,223,"sendplot",19681
2017-02-01,2017-02-28,280,"sendplot",19961
2017-03-01,2017-03-31,296,"sendplot",20257
2017-04-01,2017-04-30,432,"sendplot",20689
2017-05-01,2017-05-31,414,"sendplot",21103
2017-06-01,2017-06-30,224,"sendplot",21327
2017-07-01,2017-07-31,319,"sendplot",21646
2017-08-01,2017-08-31,290,"sendplot",21936
2017-09-01,2017-09-30,340,"sendplot",22276
2017-10-01,2017-10-31,341,"sendplot",22617
2017-11-01,2017-11-30,280,"sendplot",22897
2017-12-01,2017-12-31,198,"sendplot",23095
2018-01-01,2018-01-31,294,"sendplot",23389
2018-02-01,2018-02-28,243,"sendplot",23632
2018-03-01,2018-03-31,238,"sendplot",23870
2018-04-01,2018-04-30,371,"sendplot",24241
2018-05-01,2018-05-31,343,"sendplot",24584
2018-06-01,2018-06-30,228,"sendplot",24812
2018-07-01,2018-07-08,60,"sendplot",24872
2017-11-01,2017-11-30,172,"shinyKGode",172
2017-12-01,2017-12-31,74,"shinyKGode",246
2018-01-01,2018-01-31,101,"shinyKGode",347
2018-02-01,2018-02-28,243,"shinyKGode",590
2018-03-01,2018-03-31,122,"shinyKGode",712
2018-04-01,2018-04-30,170,"shinyKGode",882
2018-05-01,2018-05-31,141,"shinyKGode",1023
2018-06-01,2018-06-30,78,"shinyKGode",1101
2018-07-01,2018-07-08,25,"shinyKGode",1126
2015-08-01,2015-08-31,389,"shinystan",389
2015-09-01,2015-09-30,749,"shinystan",1138
2015-10-01,2015-10-31,626,"shinystan",1764
2015-11-01,2015-11-30,567,"shinystan",2331
2015-12-01,2015-12-31,688,"shinystan",3019
2016-01-01,2016-01-31,1891,"shinystan",4910
2016-02-01,2016-02-29,1067,"shinystan",5977
2016-03-01,2016-03-31,876,"shinystan",6853
2016-04-01,2016-04-30,797,"shinystan",7650
2016-05-01,2016-05-31,1622,"shinystan",9272
2016-06-01,2016-06-30,1609,"shinystan",10881
2016-07-01,2016-07-31,2140,"shinystan",13021
2016-08-01,2016-08-31,1722,"shinystan",14743
2016-09-01,2016-09-30,3157,"shinystan",17900
2016-10-01,2016-10-31,2831,"shinystan",20731
2016-11-01,2016-11-30,3694,"shinystan",24425
2016-12-01,2016-12-31,2639,"shinystan",27064
2017-01-01,2017-01-31,3056,"shinystan",30120
2017-02-01,2017-02-28,6048,"shinystan",36168
2017-03-01,2017-03-31,4671,"shinystan",40839
2017-04-01,2017-04-30,4581,"shinystan",45420
2017-05-01,2017-05-31,4014,"shinystan",49434
2017-06-01,2017-06-30,3566,"shinystan",53000
2017-07-01,2017-07-31,3439,"shinystan",56439
2017-08-01,2017-08-31,5505,"shinystan",61944
2017-09-01,2017-09-30,4255,"shinystan",66199
2017-10-01,2017-10-31,4816,"shinystan",71015
2017-11-01,2017-11-30,5281,"shinystan",76296
2017-12-01,2017-12-31,3704,"shinystan",80000
2018-01-01,2018-01-31,4638,"shinystan",84638
2018-02-01,2018-02-28,3732,"shinystan",88370
2018-03-01,2018-03-31,5286,"shinystan",93656
2018-04-01,2018-04-30,5510,"shinystan",99166
2018-05-01,2018-05-31,15427,"shinystan",114593
2018-06-01,2018-06-30,7005,"shinystan",121598
2018-07-01,2018-07-08,1436,"shinystan",123034
2017-04-01,2017-04-30,492,"slickR",492
2017-05-01,2017-05-31,159,"slickR",651
2017-06-01,2017-06-30,121,"slickR",772
2017-07-01,2017-07-31,134,"slickR",906
2017-08-01,2017-08-31,160,"slickR",1066
2017-09-01,2017-09-30,213,"slickR",1279
2017-10-01,2017-10-31,571,"slickR",1850
2017-11-01,2017-11-30,174,"slickR",2024
2017-12-01,2017-12-31,129,"slickR",2153
2018-01-01,2018-01-31,189,"slickR",2342
2018-02-01,2018-02-28,129,"slickR",2471
2018-03-01,2018-03-31,271,"slickR",2742
2018-04-01,2018-04-30,291,"slickR",3033
2018-05-01,2018-05-31,205,"slickR",3238
2018-06-01,2018-06-30,152,"slickR",3390
2018-07-01,2018-07-08,36,"slickR",3426
2015-06-01,2015-06-30,68,"Sofi",68
2015-07-01,2015-07-31,195,"Sofi",263
2015-08-01,2015-08-31,184,"Sofi",447
2015-09-01,2015-09-30,200,"Sofi",647
2015-10-01,2015-10-31,240,"Sofi",887
2015-11-01,2015-11-30,192,"Sofi",1079
2015-12-01,2015-12-31,176,"Sofi",1255
2016-01-01,2016-01-31,243,"Sofi",1498
2016-02-01,2016-02-29,193,"Sofi",1691
2016-03-01,2016-03-31,141,"Sofi",1832
2016-04-01,2016-04-30,201,"Sofi",2033
2016-05-01,2016-05-31,147,"Sofi",2180
2016-06-01,2016-06-30,131,"Sofi",2311
2016-07-01,2016-07-31,157,"Sofi",2468
2016-08-01,2016-08-31,97,"Sofi",2565
2016-09-01,2016-09-30,110,"Sofi",2675
2016-10-01,2016-10-31,125,"Sofi",2800
2016-11-01,2016-11-30,166,"Sofi",2966
2016-12-01,2016-12-31,144,"Sofi",3110
2017-01-01,2017-01-31,126,"Sofi",3236
2017-02-01,2017-02-28,104,"Sofi",3340
2017-03-01,2017-03-31,96,"Sofi",3436
2017-04-01,2017-04-30,266,"Sofi",3702
2017-05-01,2017-05-31,115,"Sofi",3817
2017-06-01,2017-06-30,123,"Sofi",3940
2017-07-01,2017-07-31,116,"Sofi",4056
2017-08-01,2017-08-31,125,"Sofi",4181
2017-09-01,2017-09-30,131,"Sofi",4312
2017-10-01,2017-10-31,137,"Sofi",4449
2017-11-01,2017-11-30,107,"Sofi",4556
2017-12-01,2017-12-31,78,"Sofi",4634
2018-01-01,2018-01-31,114,"Sofi",4748
2018-02-01,2018-02-28,107,"Sofi",4855
2018-03-01,2018-03-31,92,"Sofi",4947
2018-04-01,2018-04-30,160,"Sofi",5107
2018-05-01,2018-05-31,116,"Sofi",5223
2018-06-01,2018-06-30,87,"Sofi",5310
2018-07-01,2018-07-08,23,"Sofi",5333
2014-12-01,2014-12-31,14,"svgViewR",14
2015-01-01,2015-01-31,302,"svgViewR",316
2015-02-01,2015-02-28,219,"svgViewR",535
2015-03-01,2015-03-31,257,"svgViewR",792
2015-04-01,2015-04-30,338,"svgViewR",1130
2015-05-01,2015-05-31,209,"svgViewR",1339
2015-06-01,2015-06-30,296,"svgViewR",1635
2015-07-01,2015-07-31,185,"svgViewR",1820
2015-08-01,2015-08-31,222,"svgViewR",2042
2015-09-01,2015-09-30,229,"svgViewR",2271
2015-10-01,2015-10-31,258,"svgViewR",2529
2015-11-01,2015-11-30,215,"svgViewR",2744
2015-12-01,2015-12-31,189,"svgViewR",2933
2016-01-01,2016-01-31,264,"svgViewR",3197
2016-02-01,2016-02-29,223,"svgViewR",3420
2016-03-01,2016-03-31,196,"svgViewR",3616
2016-04-01,2016-04-30,164,"svgViewR",3780
2016-05-01,2016-05-31,151,"svgViewR",3931
2016-06-01,2016-06-30,150,"svgViewR",4081
2016-07-01,2016-07-31,174,"svgViewR",4255
2016-08-01,2016-08-31,110,"svgViewR",4365
2016-09-01,2016-09-30,187,"svgViewR",4552
2016-10-01,2016-10-31,207,"svgViewR",4759
2016-11-01,2016-11-30,216,"svgViewR",4975
2016-12-01,2016-12-31,185,"svgViewR",5160
2017-01-01,2017-01-31,159,"svgViewR",5319
2017-02-01,2017-02-28,160,"svgViewR",5479
2017-03-01,2017-03-31,165,"svgViewR",5644
2017-04-01,2017-04-30,277,"svgViewR",5921
2017-05-01,2017-05-31,181,"svgViewR",6102
2017-06-01,2017-06-30,166,"svgViewR",6268
2017-07-01,2017-07-31,163,"svgViewR",6431
2017-08-01,2017-08-31,162,"svgViewR",6593
2017-09-01,2017-09-30,162,"svgViewR",6755
2017-10-01,2017-10-31,175,"svgViewR",6930
2017-11-01,2017-11-30,143,"svgViewR",7073
2017-12-01,2017-12-31,108,"svgViewR",7181
2018-01-01,2018-01-31,224,"svgViewR",7405
2018-02-01,2018-02-28,204,"svgViewR",7609
2018-03-01,2018-03-31,186,"svgViewR",7795
2018-04-01,2018-04-30,223,"svgViewR",8018
2018-05-01,2018-05-31,198,"svgViewR",8216
2018-06-01,2018-06-30,153,"svgViewR",8369
2018-07-01,2018-07-08,34,"svgViewR",8403
2012-10-01,2012-10-31,9,"tabplotd3",9
2012-11-01,2012-11-30,56,"tabplotd3",65
2012-12-01,2012-12-31,64,"tabplotd3",129
2013-01-01,2013-01-31,98,"tabplotd3",227
2013-02-01,2013-02-28,83,"tabplotd3",310
2013-03-01,2013-03-31,99,"tabplotd3",409
2013-04-01,2013-04-30,129,"tabplotd3",538
2013-05-01,2013-05-31,118,"tabplotd3",656
2013-06-01,2013-06-30,103,"tabplotd3",759
2013-07-01,2013-07-31,188,"tabplotd3",947
2013-08-01,2013-08-31,136,"tabplotd3",1083
2013-09-01,2013-09-30,258,"tabplotd3",1341
2013-10-01,2013-10-31,161,"tabplotd3",1502
2013-11-01,2013-11-30,143,"tabplotd3",1645
2013-12-01,2013-12-31,136,"tabplotd3",1781
2014-01-01,2014-01-31,186,"tabplotd3",1967
2014-02-01,2014-02-28,151,"tabplotd3",2118
2014-03-01,2014-03-31,215,"tabplotd3",2333
2014-04-01,2014-04-30,229,"tabplotd3",2562
2014-05-01,2014-05-31,148,"tabplotd3",2710
2014-06-01,2014-06-30,156,"tabplotd3",2866
2014-07-01,2014-07-31,157,"tabplotd3",3023
2014-08-01,2014-08-31,292,"tabplotd3",3315
2014-09-01,2014-09-30,185,"tabplotd3",3500
2014-10-01,2014-10-31,235,"tabplotd3",3735
2014-11-01,2014-11-30,246,"tabplotd3",3981
2014-12-01,2014-12-31,212,"tabplotd3",4193
2015-01-01,2015-01-31,312,"tabplotd3",4505
2015-02-01,2015-02-28,248,"tabplotd3",4753
2015-03-01,2015-03-31,289,"tabplotd3",5042
2015-04-01,2015-04-30,386,"tabplotd3",5428
2015-05-01,2015-05-31,254,"tabplotd3",5682
2015-06-01,2015-06-30,251,"tabplotd3",5933
2015-07-01,2015-07-31,191,"tabplotd3",6124
2015-08-01,2015-08-31,239,"tabplotd3",6363
2015-09-01,2015-09-30,220,"tabplotd3",6583
2015-10-01,2015-10-31,277,"tabplotd3",6860
2015-11-01,2015-11-30,217,"tabplotd3",7077
2015-12-01,2015-12-31,199,"tabplotd3",7276
2016-01-01,2016-01-31,256,"tabplotd3",7532
2016-02-01,2016-02-29,200,"tabplotd3",7732
2016-03-01,2016-03-31,158,"tabplotd3",7890
2016-04-01,2016-04-30,136,"tabplotd3",8026
2016-05-01,2016-05-31,132,"tabplotd3",8158
2016-06-01,2016-06-30,136,"tabplotd3",8294
2016-07-01,2016-07-31,163,"tabplotd3",8457
2016-08-01,2016-08-31,98,"tabplotd3",8555
2016-09-01,2016-09-30,123,"tabplotd3",8678
2016-10-01,2016-10-31,144,"tabplotd3",8822
2016-11-01,2016-11-30,185,"tabplotd3",9007
2016-12-01,2016-12-31,142,"tabplotd3",9149
2017-01-01,2017-01-31,151,"tabplotd3",9300
2017-02-01,2017-02-28,133,"tabplotd3",9433
2017-03-01,2017-03-31,117,"tabplotd3",9550
2017-04-01,2017-04-30,294,"tabplotd3",9844
2017-05-01,2017-05-31,159,"tabplotd3",10003
2017-06-01,2017-06-30,157,"tabplotd3",10160
2017-07-01,2017-07-31,165,"tabplotd3",10325
2017-08-01,2017-08-31,142,"tabplotd3",10467
2017-09-01,2017-09-30,150,"tabplotd3",10617
2017-10-01,2017-10-31,170,"tabplotd3",10787
2017-11-01,2017-11-30,124,"tabplotd3",10911
2017-12-01,2017-12-31,86,"tabplotd3",10997
2018-01-01,2018-01-31,132,"tabplotd3",11129
2018-02-01,2018-02-28,142,"tabplotd3",11271
2018-03-01,2018-03-31,107,"tabplotd3",11378
2018-04-01,2018-04-30,187,"tabplotd3",11565
2018-05-01,2018-05-31,145,"tabplotd3",11710
2018-06-01,2018-06-30,96,"tabplotd3",11806
2018-07-01,2018-07-08,22,"tabplotd3",11828
2015-05-01,2015-05-31,218,"threejs",218
2015-06-01,2015-06-30,539,"threejs",757
2015-07-01,2015-07-31,510,"threejs",1267
2015-08-01,2015-08-31,760,"threejs",2027
2015-09-01,2015-09-30,834,"threejs",2861
2015-10-01,2015-10-31,836,"threejs",3697
2015-11-01,2015-11-30,1031,"threejs",4728
2015-12-01,2015-12-31,1126,"threejs",5854
2016-01-01,2016-01-31,1640,"threejs",7494
2016-02-01,2016-02-29,1235,"threejs",8729
2016-03-01,2016-03-31,1381,"threejs",10110
2016-04-01,2016-04-30,2340,"threejs",12450
2016-05-01,2016-05-31,2449,"threejs",14899
2016-06-01,2016-06-30,2125,"threejs",17024
2016-07-01,2016-07-31,2010,"threejs",19034
2016-08-01,2016-08-31,1632,"threejs",20666
2016-09-01,2016-09-30,1990,"threejs",22656
2016-10-01,2016-10-31,2380,"threejs",25036
2016-11-01,2016-11-30,2901,"threejs",27937
2016-12-01,2016-12-31,1977,"threejs",29914
2017-01-01,2017-01-31,2770,"threejs",32684
2017-02-01,2017-02-28,3312,"threejs",35996
2017-03-01,2017-03-31,3169,"threejs",39165
2017-04-01,2017-04-30,3654,"threejs",42819
2017-05-01,2017-05-31,3349,"threejs",46168
2017-06-01,2017-06-30,3479,"threejs",49647
2017-07-01,2017-07-31,3142,"threejs",52789
2017-08-01,2017-08-31,5917,"threejs",58706
2017-09-01,2017-09-30,5394,"threejs",64100
2017-10-01,2017-10-31,5564,"threejs",69664
2017-11-01,2017-11-30,5584,"threejs",75248
2017-12-01,2017-12-31,3906,"threejs",79154
2018-01-01,2018-01-31,5146,"threejs",84300
2018-02-01,2018-02-28,3843,"threejs",88143
2018-03-01,2018-03-31,5310,"threejs",93453
2018-04-01,2018-04-30,5786,"threejs",99239
2018-05-01,2018-05-31,11778,"threejs",111017
2018-06-01,2018-06-30,6146,"threejs",117163
2018-07-01,2018-07-08,1247,"threejs",118410
2016-07-01,2016-07-31,146,"timevis",146
2016-08-01,2016-08-31,421,"timevis",567
2016-09-01,2016-09-30,482,"timevis",1049
2016-10-01,2016-10-31,424,"timevis",1473
2016-11-01,2016-11-30,580,"timevis",2053
2016-12-01,2016-12-31,578,"timevis",2631
2017-01-01,2017-01-31,531,"timevis",3162
2017-02-01,2017-02-28,518,"timevis",3680
2017-03-01,2017-03-31,616,"timevis",4296
2017-04-01,2017-04-30,770,"timevis",5066
2017-05-01,2017-05-31,726,"timevis",5792
2017-06-01,2017-06-30,950,"timevis",6742
2017-07-01,2017-07-31,631,"timevis",7373
2017-08-01,2017-08-31,592,"timevis",7965
2017-09-01,2017-09-30,615,"timevis",8580
2017-10-01,2017-10-31,745,"timevis",9325
2017-11-01,2017-11-30,716,"timevis",10041
2017-12-01,2017-12-31,666,"timevis",10707
2018-01-01,2018-01-31,755,"timevis",11462
2018-02-01,2018-02-28,667,"timevis",12129
2018-03-01,2018-03-31,760,"timevis",12889
2018-04-01,2018-04-30,864,"timevis",13753
2018-05-01,2018-05-31,989,"timevis",14742
2018-06-01,2018-06-30,1046,"timevis",15788
2018-07-01,2018-07-08,180,"timevis",15968
2012-11-01,2012-11-30,58,"TSTutorial",58
2012-12-01,2012-12-31,62,"TSTutorial",120
2013-01-01,2013-01-31,113,"TSTutorial",233
2013-02-01,2013-02-28,191,"TSTutorial",424
2013-03-01,2013-03-31,182,"TSTutorial",606
2013-04-01,2013-04-30,198,"TSTutorial",804
2013-05-01,2013-05-31,182,"TSTutorial",986
2013-06-01,2013-06-30,186,"TSTutorial",1172
2013-07-01,2013-07-31,189,"TSTutorial",1361
2013-08-01,2013-08-31,172,"TSTutorial",1533
2013-09-01,2013-09-30,238,"TSTutorial",1771
2013-10-01,2013-10-31,186,"TSTutorial",1957
2013-11-01,2013-11-30,206,"TSTutorial",2163
2013-12-01,2013-12-31,252,"TSTutorial",2415
2014-01-01,2014-01-31,329,"TSTutorial",2744
2014-02-01,2014-02-28,315,"TSTutorial",3059
2014-03-01,2014-03-31,304,"TSTutorial",3363
2014-04-01,2014-04-30,347,"TSTutorial",3710
2014-05-01,2014-05-31,235,"TSTutorial",3945
2014-06-01,2014-06-30,256,"TSTutorial",4201
2014-07-01,2014-07-31,256,"TSTutorial",4457
2014-08-01,2014-08-31,405,"TSTutorial",4862
2014-09-01,2014-09-30,299,"TSTutorial",5161
2014-10-01,2014-10-31,338,"TSTutorial",5499
2014-11-01,2014-11-30,362,"TSTutorial",5861
2014-12-01,2014-12-31,282,"TSTutorial",6143
2015-01-01,2015-01-31,432,"TSTutorial",6575
2015-02-01,2015-02-28,354,"TSTutorial",6929
2015-03-01,2015-03-31,431,"TSTutorial",7360
2015-04-01,2015-04-30,513,"TSTutorial",7873
2015-05-01,2015-05-31,376,"TSTutorial",8249
2015-06-01,2015-06-30,356,"TSTutorial",8605
2015-07-01,2015-07-31,287,"TSTutorial",8892
2015-08-01,2015-08-31,313,"TSTutorial",9205
2015-09-01,2015-09-30,358,"TSTutorial",9563
2015-10-01,2015-10-31,364,"TSTutorial",9927
2015-11-01,2015-11-30,324,"TSTutorial",10251
2015-12-01,2015-12-31,299,"TSTutorial",10550
2016-01-01,2016-01-31,345,"TSTutorial",10895
2016-02-01,2016-02-29,254,"TSTutorial",11149
2016-03-01,2016-03-31,280,"TSTutorial",11429
2016-04-01,2016-04-30,217,"TSTutorial",11646
2016-05-01,2016-05-31,234,"TSTutorial",11880
2016-06-01,2016-06-30,211,"TSTutorial",12091
2016-07-01,2016-07-31,273,"TSTutorial",12364
2016-08-01,2016-08-31,172,"TSTutorial",12536
2016-09-01,2016-09-30,190,"TSTutorial",12726
2016-10-01,2016-10-31,206,"TSTutorial",12932
2016-11-01,2016-11-30,277,"TSTutorial",13209
2016-12-01,2016-12-31,188,"TSTutorial",13397
2017-01-01,2017-01-31,240,"TSTutorial",13637
2017-02-01,2017-02-28,188,"TSTutorial",13825
2017-03-01,2017-03-31,185,"TSTutorial",14010
2017-04-01,2017-04-30,350,"TSTutorial",14360
2017-05-01,2017-05-31,245,"TSTutorial",14605
2017-06-01,2017-06-30,195,"TSTutorial",14800
2017-07-01,2017-07-31,293,"TSTutorial",15093
2017-08-01,2017-08-31,232,"TSTutorial",15325
2017-09-01,2017-09-30,206,"TSTutorial",15531
2017-10-01,2017-10-31,257,"TSTutorial",15788
2017-11-01,2017-11-30,197,"TSTutorial",15985
2017-12-01,2017-12-31,122,"TSTutorial",16107
2018-01-01,2018-01-31,187,"TSTutorial",16294
2018-02-01,2018-02-28,139,"TSTutorial",16433
2018-03-01,2018-03-31,160,"TSTutorial",16593
2018-04-01,2018-04-30,248,"TSTutorial",16841
2018-05-01,2018-05-31,245,"TSTutorial",17086
2018-06-01,2018-06-30,175,"TSTutorial",17261
2018-07-01,2018-07-08,43,"TSTutorial",17304
2012-10-01,2012-10-31,13,"twiddler",13
2012-11-01,2012-11-30,54,"twiddler",67
2012-12-01,2012-12-31,51,"twiddler",118
2013-01-01,2013-01-31,82,"twiddler",200
2013-02-01,2013-02-28,81,"twiddler",281
2013-03-01,2013-03-31,116,"twiddler",397
2013-04-01,2013-04-30,128,"twiddler",525
2013-05-01,2013-05-31,121,"twiddler",646
2013-06-01,2013-06-30,160,"twiddler",806
2013-07-01,2013-07-31,160,"twiddler",966
2013-08-01,2013-08-31,187,"twiddler",1153
2013-09-01,2013-09-30,206,"twiddler",1359
2013-10-01,2013-10-31,167,"twiddler",1526
2013-11-01,2013-11-30,148,"twiddler",1674
2013-12-01,2013-12-31,131,"twiddler",1805
2014-01-01,2014-01-31,195,"twiddler",2000
2014-02-01,2014-02-28,159,"twiddler",2159
2014-03-01,2014-03-31,210,"twiddler",2369
2014-04-01,2014-04-30,248,"twiddler",2617
2014-05-01,2014-05-31,145,"twiddler",2762
2014-06-01,2014-06-30,151,"twiddler",2913
2014-07-01,2014-07-31,148,"twiddler",3061
2014-08-01,2014-08-31,305,"twiddler",3366
2014-09-01,2014-09-30,170,"twiddler",3536
2014-10-01,2014-10-31,225,"twiddler",3761
2014-11-01,2014-11-30,235,"twiddler",3996
2014-12-01,2014-12-31,189,"twiddler",4185
2015-01-01,2015-01-31,303,"twiddler",4488
2015-02-01,2015-02-28,225,"twiddler",4713
2015-03-01,2015-03-31,289,"twiddler",5002
2015-04-01,2015-04-30,401,"twiddler",5403
2015-05-01,2015-05-31,320,"twiddler",5723
2015-06-01,2015-06-30,284,"twiddler",6007
2015-07-01,2015-07-31,222,"twiddler",6229
2015-08-01,2015-08-31,277,"twiddler",6506
2015-09-01,2015-09-30,257,"twiddler",6763
2015-10-01,2015-10-31,303,"twiddler",7066
2015-11-01,2015-11-30,266,"twiddler",7332
2015-12-01,2015-12-31,209,"twiddler",7541
2016-01-01,2016-01-31,279,"twiddler",7820
2016-02-01,2016-02-29,237,"twiddler",8057
2016-03-01,2016-03-31,179,"twiddler",8236
2016-04-01,2016-04-30,199,"twiddler",8435
2016-05-01,2016-05-31,159,"twiddler",8594
2016-06-01,2016-06-30,168,"twiddler",8762
2016-07-01,2016-07-31,154,"twiddler",8916
2016-08-01,2016-08-31,101,"twiddler",9017
2016-09-01,2016-09-30,142,"twiddler",9159
2016-10-01,2016-10-31,147,"twiddler",9306
2016-11-01,2016-11-30,192,"twiddler",9498
2016-12-01,2016-12-31,149,"twiddler",9647
2017-01-01,2017-01-31,137,"twiddler",9784
2017-02-01,2017-02-28,139,"twiddler",9923
2017-03-01,2017-03-31,103,"twiddler",10026
2017-04-01,2017-04-30,246,"twiddler",10272
2017-05-01,2017-05-31,123,"twiddler",10395
2017-06-01,2017-06-30,138,"twiddler",10533
2017-07-01,2017-07-31,171,"twiddler",10704
2017-08-01,2017-08-31,116,"twiddler",10820
2017-09-01,2017-09-30,137,"twiddler",10957
2017-10-01,2017-10-31,138,"twiddler",11095
2017-11-01,2017-11-30,115,"twiddler",11210
2017-12-01,2017-12-31,75,"twiddler",11285
2018-01-01,2018-01-31,111,"twiddler",11396
2018-02-01,2018-02-28,148,"twiddler",11544
2018-03-01,2018-03-31,100,"twiddler",11644
2018-04-01,2018-04-30,166,"twiddler",11810
2018-05-01,2018-05-31,144,"twiddler",11954
2018-06-01,2018-06-30,101,"twiddler",12055
2018-07-01,2018-07-08,26,"twiddler",12081
2017-04-01,2017-04-30,460,"unitizer",460
2017-05-01,2017-05-31,126,"unitizer",586
2017-06-01,2017-06-30,174,"unitizer",760
2017-07-01,2017-07-31,116,"unitizer",876
2017-08-01,2017-08-31,119,"unitizer",995
2017-09-01,2017-09-30,172,"unitizer",1167
2017-10-01,2017-10-31,127,"unitizer",1294
2017-11-01,2017-11-30,133,"unitizer",1427
2017-12-01,2017-12-31,98,"unitizer",1525
2018-01-01,2018-01-31,129,"unitizer",1654
2018-02-01,2018-02-28,115,"unitizer",1769
2018-03-01,2018-03-31,117,"unitizer",1886
2018-04-01,2018-04-30,181,"unitizer",2067
2018-05-01,2018-05-31,152,"unitizer",2219
2018-06-01,2018-06-30,104,"unitizer",2323
2018-07-01,2018-07-08,22,"unitizer",2345
2017-06-01,2017-06-30,56,"webglobe",56
2017-07-01,2017-07-31,95,"webglobe",151
2017-08-01,2017-08-31,90,"webglobe",241
2017-09-01,2017-09-30,87,"webglobe",328
2017-10-01,2017-10-31,91,"webglobe",419
2017-11-01,2017-11-30,77,"webglobe",496
2017-12-01,2017-12-31,71,"webglobe",567
2018-01-01,2018-01-31,110,"webglobe",677
2018-02-01,2018-02-28,77,"webglobe",754
2018-03-01,2018-03-31,82,"webglobe",836
2018-04-01,2018-04-30,135,"webglobe",971
2018-05-01,2018-05-31,104,"webglobe",1075
2018-06-01,2018-06-30,86,"webglobe",1161
2018-07-01,2018-07-08,18,"webglobe",1179
2018-05-01,2018-05-31,152,"xplain",152
2018-06-01,2018-06-30,269,"xplain",421
2018-07-01,2018-07-08,23,"xplain",444
2017-05-01,2017-05-31,153,"zooaRchGUI",153
2017-06-01,2017-06-30,155,"zooaRchGUI",308
2017-07-01,2017-07-31,117,"zooaRchGUI",425
2017-08-01,2017-08-31,131,"zooaRchGUI",556
2017-09-01,2017-09-30,131,"zooaRchGUI",687
2017-10-01,2017-10-31,116,"zooaRchGUI",803
2017-11-01,2017-11-30,97,"zooaRchGUI",900
2017-12-01,2017-12-31,67,"zooaRchGUI",967
2018-01-01,2018-01-31,123,"zooaRchGUI",1090
