"start","end","downloads","package","total"
2020-03-01,2020-03-31,2926,"mapedit",61377
2020-04-01,2020-04-30,2954,"mapedit",64331
2020-05-01,2020-05-31,3355,"mapedit",67686
2020-06-01,2020-06-30,2467,"mapedit",70153
2020-07-01,2020-07-23,1480,"mapedit",71633
2015-12-01,2015-12-31,516,"mapview",516
2016-01-01,2016-01-31,486,"mapview",1002
2016-02-01,2016-02-29,476,"mapview",1478
2016-03-01,2016-03-31,370,"mapview",1848
2016-04-01,2016-04-30,454,"mapview",2302
2016-05-01,2016-05-31,430,"mapview",2732
2016-06-01,2016-06-30,841,"mapview",3573
2016-07-01,2016-07-31,645,"mapview",4218
2016-08-01,2016-08-31,630,"mapview",4848
2016-09-01,2016-09-30,1067,"mapview",5915
2016-10-01,2016-10-31,1247,"mapview",7162
2016-11-01,2016-11-30,1026,"mapview",8188
2016-12-01,2016-12-31,832,"mapview",9020
2017-01-01,2017-01-31,3672,"mapview",12692
2017-02-01,2017-02-28,3301,"mapview",15993
2017-03-01,2017-03-31,3847,"mapview",19840
2017-04-01,2017-04-30,3914,"mapview",23754
2017-05-01,2017-05-31,6166,"mapview",29920
2017-06-01,2017-06-30,5142,"mapview",35062
2017-07-01,2017-07-31,6298,"mapview",41360
2017-08-01,2017-08-31,5373,"mapview",46733
2017-09-01,2017-09-30,5124,"mapview",51857
2017-10-01,2017-10-31,6060,"mapview",57917
2017-11-01,2017-11-30,12253,"mapview",70170
2017-12-01,2017-12-31,6431,"mapview",76601
2018-01-01,2018-01-31,7584,"mapview",84185
2018-02-01,2018-02-28,9462,"mapview",93647
2018-03-01,2018-03-31,10014,"mapview",103661
2018-04-01,2018-04-30,12309,"mapview",115970
2018-05-01,2018-05-31,11799,"mapview",127769
2018-06-01,2018-06-30,8677,"mapview",136446
2018-07-01,2018-07-31,8638,"mapview",145084
2018-08-01,2018-08-31,10239,"mapview",155323
2018-09-01,2018-09-30,14295,"mapview",169618
2018-10-01,2018-10-31,14426,"mapview",184044
2018-11-01,2018-11-30,14006,"mapview",198050
2018-12-01,2018-12-31,13060,"mapview",211110
2019-01-01,2019-01-31,16132,"mapview",227242
2019-02-01,2019-02-28,17755,"mapview",244997
2019-03-01,2019-03-31,20602,"mapview",265599
2019-04-01,2019-04-30,19919,"mapview",285518
2019-05-01,2019-05-31,25060,"mapview",310578
2019-06-01,2019-06-30,19197,"mapview",329775
2019-07-01,2019-07-31,16624,"mapview",346399
2019-08-01,2019-08-31,13144,"mapview",359543
2019-09-01,2019-09-30,18076,"mapview",377619
2019-10-01,2019-10-31,25792,"mapview",403411
2019-11-01,2019-11-30,23105,"mapview",426516
2019-12-01,2019-12-31,18254,"mapview",444770
2020-01-01,2020-01-31,18069,"mapview",462839
2020-02-01,2020-02-29,21170,"mapview",484009
2020-03-01,2020-03-31,20686,"mapview",504695
2020-04-01,2020-04-30,23981,"mapview",528676
2020-05-01,2020-05-31,21530,"mapview",550206
2020-06-01,2020-06-30,21574,"mapview",571780
2020-07-01,2020-07-23,10056,"mapview",581836
2012-11-01,2012-11-30,11,"MDSGUI",11
2012-12-01,2012-12-31,53,"MDSGUI",64
2013-01-01,2013-01-31,76,"MDSGUI",140
2013-02-01,2013-02-28,80,"MDSGUI",220
2013-03-01,2013-03-31,98,"MDSGUI",318
2013-04-01,2013-04-30,119,"MDSGUI",437
2013-05-01,2013-05-31,86,"MDSGUI",523
2013-06-01,2013-06-30,113,"MDSGUI",636
2013-07-01,2013-07-31,117,"MDSGUI",753
2013-08-01,2013-08-31,110,"MDSGUI",863
2013-09-01,2013-09-30,178,"MDSGUI",1041
2013-10-01,2013-10-31,132,"MDSGUI",1173
2013-11-01,2013-11-30,130,"MDSGUI",1303
2013-12-01,2013-12-31,119,"MDSGUI",1422
2014-01-01,2014-01-31,158,"MDSGUI",1580
2014-02-01,2014-02-28,150,"MDSGUI",1730
2014-03-01,2014-03-31,183,"MDSGUI",1913
2014-04-01,2014-04-30,176,"MDSGUI",2089
2014-05-01,2014-05-31,135,"MDSGUI",2224
2014-06-01,2014-06-30,137,"MDSGUI",2361
2014-07-01,2014-07-31,152,"MDSGUI",2513
2014-08-01,2014-08-31,265,"MDSGUI",2778
2014-09-01,2014-09-30,176,"MDSGUI",2954
2014-10-01,2014-10-31,282,"MDSGUI",3236
2014-11-01,2014-11-30,299,"MDSGUI",3535
2014-12-01,2014-12-31,215,"MDSGUI",3750
2015-01-01,2015-01-31,308,"MDSGUI",4058
2015-02-01,2015-02-28,235,"MDSGUI",4293
2015-03-01,2015-03-31,279,"MDSGUI",4572
2015-04-01,2015-04-30,312,"MDSGUI",4884
2015-05-01,2015-05-31,252,"MDSGUI",5136
2015-06-01,2015-06-30,218,"MDSGUI",5354
2015-07-01,2015-07-31,175,"MDSGUI",5529
2015-08-01,2015-08-31,214,"MDSGUI",5743
2015-09-01,2015-09-30,218,"MDSGUI",5961
2015-10-01,2015-10-31,274,"MDSGUI",6235
2015-11-01,2015-11-30,233,"MDSGUI",6468
2015-12-01,2015-12-31,198,"MDSGUI",6666
2016-01-01,2016-01-31,234,"MDSGUI",6900
2016-02-01,2016-02-29,194,"MDSGUI",7094
2016-03-01,2016-03-31,159,"MDSGUI",7253
2016-04-01,2016-04-30,105,"MDSGUI",7358
2016-05-01,2016-05-31,118,"MDSGUI",7476
2016-06-01,2016-06-30,86,"MDSGUI",7562
2016-07-01,2016-07-31,111,"MDSGUI",7673
2016-08-01,2016-08-31,71,"MDSGUI",7744
2016-09-01,2016-09-30,90,"MDSGUI",7834
2016-10-01,2016-10-31,112,"MDSGUI",7946
2016-11-01,2016-11-30,124,"MDSGUI",8070
2016-12-01,2016-12-31,96,"MDSGUI",8166
2017-01-01,2017-01-31,96,"MDSGUI",8262
2017-02-01,2017-02-28,84,"MDSGUI",8346
2017-03-01,2017-03-31,74,"MDSGUI",8420
2017-04-01,2017-04-30,129,"MDSGUI",8549
2017-05-01,2017-05-31,103,"MDSGUI",8652
2017-06-01,2017-06-30,91,"MDSGUI",8743
2017-07-01,2017-07-31,165,"MDSGUI",8908
2017-08-01,2017-08-31,106,"MDSGUI",9014
2017-09-01,2017-09-30,99,"MDSGUI",9113
2017-10-01,2017-10-31,99,"MDSGUI",9212
2017-11-01,2017-11-30,92,"MDSGUI",9304
2017-12-01,2017-12-31,81,"MDSGUI",9385
2018-01-01,2018-01-31,98,"MDSGUI",9483
2018-02-01,2018-02-28,100,"MDSGUI",9583
2018-03-01,2018-03-31,84,"MDSGUI",9667
2018-04-01,2018-04-30,118,"MDSGUI",9785
2018-05-01,2018-05-31,118,"MDSGUI",9903
2018-06-01,2018-06-30,72,"MDSGUI",9975
2018-07-01,2018-07-31,91,"MDSGUI",10066
2018-08-01,2018-08-31,76,"MDSGUI",10142
2018-09-01,2018-09-30,201,"MDSGUI",10343
2018-10-01,2018-10-31,210,"MDSGUI",10553
2018-11-01,2018-11-30,189,"MDSGUI",10742
2018-12-01,2018-12-31,157,"MDSGUI",10899
2019-01-01,2019-01-31,191,"MDSGUI",11090
2019-02-01,2019-02-28,173,"MDSGUI",11263
2019-03-01,2019-03-31,212,"MDSGUI",11475
2019-04-01,2019-04-30,214,"MDSGUI",11689
2019-05-01,2019-05-31,351,"MDSGUI",12040
2019-06-01,2019-06-30,153,"MDSGUI",12193
2019-07-01,2019-07-31,289,"MDSGUI",12482
2019-08-01,2019-08-31,171,"MDSGUI",12653
2019-09-01,2019-09-30,235,"MDSGUI",12888
2019-10-01,2019-10-31,159,"MDSGUI",13047
2019-11-01,2019-11-30,201,"MDSGUI",13248
2019-12-01,2019-12-31,215,"MDSGUI",13463
2020-01-01,2020-01-31,269,"MDSGUI",13732
2020-02-01,2020-02-29,156,"MDSGUI",13888
2020-03-01,2020-03-31,184,"MDSGUI",14072
2020-04-01,2020-04-30,272,"MDSGUI",14344
2020-05-01,2020-05-31,386,"MDSGUI",14730
2020-06-01,2020-06-30,303,"MDSGUI",15033
2020-07-01,2020-07-23,167,"MDSGUI",15200
2019-05-01,2019-05-31,109,"MDSPCAShiny",109
2019-06-01,2019-06-30,211,"MDSPCAShiny",320
2019-07-01,2019-07-31,350,"MDSPCAShiny",670
2019-08-01,2019-08-31,222,"MDSPCAShiny",892
2019-09-01,2019-09-30,289,"MDSPCAShiny",1181
2019-10-01,2019-10-31,214,"MDSPCAShiny",1395
2019-11-01,2019-11-30,316,"MDSPCAShiny",1711
2019-12-01,2019-12-31,296,"MDSPCAShiny",2007
2020-01-01,2020-01-31,404,"MDSPCAShiny",2411
2020-02-01,2020-02-29,346,"MDSPCAShiny",2757
2020-03-01,2020-03-31,369,"MDSPCAShiny",3126
2020-04-01,2020-04-30,430,"MDSPCAShiny",3556
2020-05-01,2020-05-31,628,"MDSPCAShiny",4184
2020-06-01,2020-06-30,496,"MDSPCAShiny",4680
2020-07-01,2020-07-23,289,"MDSPCAShiny",4969
2012-10-01,2012-10-31,17,"meifly",17
2012-11-01,2012-11-30,54,"meifly",71
2012-12-01,2012-12-31,72,"meifly",143
2013-01-01,2013-01-31,85,"meifly",228
2013-02-01,2013-02-28,86,"meifly",314
2013-03-01,2013-03-31,137,"meifly",451
2013-04-01,2013-04-30,148,"meifly",599
2013-05-01,2013-05-31,122,"meifly",721
2013-06-01,2013-06-30,114,"meifly",835
2013-07-01,2013-07-31,141,"meifly",976
2013-08-01,2013-08-31,166,"meifly",1142
2013-09-01,2013-09-30,239,"meifly",1381
2013-10-01,2013-10-31,140,"meifly",1521
2013-11-01,2013-11-30,144,"meifly",1665
2013-12-01,2013-12-31,142,"meifly",1807
2014-01-01,2014-01-31,209,"meifly",2016
2014-02-01,2014-02-28,176,"meifly",2192
2014-03-01,2014-03-31,252,"meifly",2444
2014-04-01,2014-04-30,280,"meifly",2724
2014-05-01,2014-05-31,212,"meifly",2936
2014-06-01,2014-06-30,210,"meifly",3146
2014-07-01,2014-07-31,202,"meifly",3348
2014-08-01,2014-08-31,398,"meifly",3746
2014-09-01,2014-09-30,259,"meifly",4005
2014-10-01,2014-10-31,309,"meifly",4314
2014-11-01,2014-11-30,343,"meifly",4657
2014-12-01,2014-12-31,273,"meifly",4930
2015-01-01,2015-01-31,393,"meifly",5323
2015-02-01,2015-02-28,286,"meifly",5609
2015-03-01,2015-03-31,456,"meifly",6065
2015-04-01,2015-04-30,534,"meifly",6599
2015-05-01,2015-05-31,433,"meifly",7032
2015-06-01,2015-06-30,340,"meifly",7372
2015-07-01,2015-07-31,267,"meifly",7639
2015-08-01,2015-08-31,328,"meifly",7967
2015-09-01,2015-09-30,313,"meifly",8280
2015-10-01,2015-10-31,388,"meifly",8668
2015-11-01,2015-11-30,367,"meifly",9035
2015-12-01,2015-12-31,351,"meifly",9386
2016-01-01,2016-01-31,300,"meifly",9686
2016-02-01,2016-02-29,240,"meifly",9926
2016-03-01,2016-03-31,214,"meifly",10140
2016-04-01,2016-04-30,247,"meifly",10387
2016-05-01,2016-05-31,166,"meifly",10553
2016-06-01,2016-06-30,151,"meifly",10704
2016-07-01,2016-07-31,188,"meifly",10892
2016-08-01,2016-08-31,133,"meifly",11025
2016-09-01,2016-09-30,136,"meifly",11161
2016-10-01,2016-10-31,160,"meifly",11321
2016-11-01,2016-11-30,249,"meifly",11570
2016-12-01,2016-12-31,204,"meifly",11774
2017-01-01,2017-01-31,169,"meifly",11943
2017-02-01,2017-02-28,121,"meifly",12064
2017-03-01,2017-03-31,178,"meifly",12242
2017-04-01,2017-04-30,337,"meifly",12579
2017-05-01,2017-05-31,192,"meifly",12771
2017-06-01,2017-06-30,166,"meifly",12937
2017-07-01,2017-07-31,199,"meifly",13136
2017-08-01,2017-08-31,173,"meifly",13309
2017-09-01,2017-09-30,197,"meifly",13506
2017-10-01,2017-10-31,149,"meifly",13655
2017-11-01,2017-11-30,171,"meifly",13826
2017-12-01,2017-12-31,121,"meifly",13947
2018-01-01,2018-01-31,135,"meifly",14082
2018-02-01,2018-02-28,154,"meifly",14236
2018-03-01,2018-03-31,189,"meifly",14425
2018-04-01,2018-04-30,263,"meifly",14688
2018-05-01,2018-05-31,169,"meifly",14857
2018-06-01,2018-06-30,122,"meifly",14979
2018-07-01,2018-07-31,149,"meifly",15128
2018-08-01,2018-08-31,135,"meifly",15263
2018-09-01,2018-09-30,537,"meifly",15800
2018-10-01,2018-10-31,315,"meifly",16115
2018-11-01,2018-11-30,324,"meifly",16439
2018-12-01,2018-12-31,260,"meifly",16699
2019-01-01,2019-01-31,311,"meifly",17010
2019-02-01,2019-02-28,269,"meifly",17279
2019-03-01,2019-03-31,445,"meifly",17724
2019-04-01,2019-04-30,464,"meifly",18188
2019-05-01,2019-05-31,764,"meifly",18952
2019-06-01,2019-06-30,310,"meifly",19262
2019-07-01,2019-07-31,556,"meifly",19818
2019-08-01,2019-08-31,403,"meifly",20221
2019-09-01,2019-09-30,542,"meifly",20763
2019-10-01,2019-10-31,599,"meifly",21362
2019-11-01,2019-11-30,489,"meifly",21851
2019-12-01,2019-12-31,745,"meifly",22596
2020-01-01,2020-01-31,970,"meifly",23566
2020-02-01,2020-02-29,527,"meifly",24093
2020-03-01,2020-03-31,568,"meifly",24661
2020-04-01,2020-04-30,570,"meifly",25231
2020-05-01,2020-05-31,781,"meifly",26012
2020-06-01,2020-06-30,670,"meifly",26682
2020-07-01,2020-07-23,342,"meifly",27024
2016-08-01,2016-08-31,80,"MetaAnalyser",80
2016-09-01,2016-09-30,132,"MetaAnalyser",212
2016-10-01,2016-10-31,213,"MetaAnalyser",425
2016-11-01,2016-11-30,202,"MetaAnalyser",627
2016-12-01,2016-12-31,168,"MetaAnalyser",795
2017-01-01,2017-01-31,173,"MetaAnalyser",968
2017-02-01,2017-02-28,142,"MetaAnalyser",1110
2017-03-01,2017-03-31,139,"MetaAnalyser",1249
2017-04-01,2017-04-30,335,"MetaAnalyser",1584
2017-05-01,2017-05-31,184,"MetaAnalyser",1768
2017-06-01,2017-06-30,169,"MetaAnalyser",1937
2017-07-01,2017-07-31,155,"MetaAnalyser",2092
2017-08-01,2017-08-31,180,"MetaAnalyser",2272
2017-09-01,2017-09-30,175,"MetaAnalyser",2447
2017-10-01,2017-10-31,164,"MetaAnalyser",2611
2017-11-01,2017-11-30,153,"MetaAnalyser",2764
2017-12-01,2017-12-31,117,"MetaAnalyser",2881
2018-01-01,2018-01-31,157,"MetaAnalyser",3038
2018-02-01,2018-02-28,165,"MetaAnalyser",3203
2018-03-01,2018-03-31,135,"MetaAnalyser",3338
2018-04-01,2018-04-30,222,"MetaAnalyser",3560
2018-05-01,2018-05-31,197,"MetaAnalyser",3757
2018-06-01,2018-06-30,129,"MetaAnalyser",3886
2018-07-01,2018-07-31,152,"MetaAnalyser",4038
2018-08-01,2018-08-31,114,"MetaAnalyser",4152
2018-09-01,2018-09-30,282,"MetaAnalyser",4434
2018-10-01,2018-10-31,265,"MetaAnalyser",4699
2018-11-01,2018-11-30,274,"MetaAnalyser",4973
2018-12-01,2018-12-31,247,"MetaAnalyser",5220
2019-01-01,2019-01-31,305,"MetaAnalyser",5525
2019-02-01,2019-02-28,253,"MetaAnalyser",5778
2019-03-01,2019-03-31,349,"MetaAnalyser",6127
2019-04-01,2019-04-30,355,"MetaAnalyser",6482
2019-05-01,2019-05-31,576,"MetaAnalyser",7058
2019-06-01,2019-06-30,256,"MetaAnalyser",7314
2019-07-01,2019-07-31,468,"MetaAnalyser",7782
2019-08-01,2019-08-31,334,"MetaAnalyser",8116
2019-09-01,2019-09-30,426,"MetaAnalyser",8542
2019-10-01,2019-10-31,351,"MetaAnalyser",8893
2019-11-01,2019-11-30,395,"MetaAnalyser",9288
2019-12-01,2019-12-31,482,"MetaAnalyser",9770
2020-01-01,2020-01-31,672,"MetaAnalyser",10442
2020-02-01,2020-02-29,505,"MetaAnalyser",10947
2020-03-01,2020-03-31,540,"MetaAnalyser",11487
2020-04-01,2020-04-30,605,"MetaAnalyser",12092
2020-05-01,2020-05-31,829,"MetaAnalyser",12921
2020-06-01,2020-06-30,708,"MetaAnalyser",13629
2020-07-01,2020-07-23,366,"MetaAnalyser",13995
2015-06-01,2015-06-30,436,"metricsgraphics",436
2015-07-01,2015-07-31,456,"metricsgraphics",892
2015-08-01,2015-08-31,507,"metricsgraphics",1399
2015-09-01,2015-09-30,549,"metricsgraphics",1948
2015-10-01,2015-10-31,565,"metricsgraphics",2513
2015-11-01,2015-11-30,690,"metricsgraphics",3203
2015-12-01,2015-12-31,629,"metricsgraphics",3832
2016-01-01,2016-01-31,827,"metricsgraphics",4659
2016-02-01,2016-02-29,569,"metricsgraphics",5228
2016-03-01,2016-03-31,451,"metricsgraphics",5679
2016-04-01,2016-04-30,521,"metricsgraphics",6200
2016-05-01,2016-05-31,641,"metricsgraphics",6841
2016-06-01,2016-06-30,678,"metricsgraphics",7519
2016-07-01,2016-07-31,594,"metricsgraphics",8113
2016-08-01,2016-08-31,525,"metricsgraphics",8638
2016-09-01,2016-09-30,611,"metricsgraphics",9249
2016-10-01,2016-10-31,670,"metricsgraphics",9919
2016-11-01,2016-11-30,829,"metricsgraphics",10748
2016-12-01,2016-12-31,717,"metricsgraphics",11465
2017-01-01,2017-01-31,544,"metricsgraphics",12009
2017-02-01,2017-02-28,513,"metricsgraphics",12522
2017-03-01,2017-03-31,569,"metricsgraphics",13091
2017-04-01,2017-04-30,781,"metricsgraphics",13872
2017-05-01,2017-05-31,580,"metricsgraphics",14452
2017-06-01,2017-06-30,481,"metricsgraphics",14933
2017-07-01,2017-07-31,617,"metricsgraphics",15550
2017-08-01,2017-08-31,477,"metricsgraphics",16027
2017-09-01,2017-09-30,489,"metricsgraphics",16516
2017-10-01,2017-10-31,496,"metricsgraphics",17012
2017-11-01,2017-11-30,511,"metricsgraphics",17523
2017-12-01,2017-12-31,346,"metricsgraphics",17869
2018-01-01,2018-01-31,493,"metricsgraphics",18362
2018-02-01,2018-02-28,724,"metricsgraphics",19086
2018-03-01,2018-03-31,458,"metricsgraphics",19544
2018-04-01,2018-04-30,605,"metricsgraphics",20149
2018-05-01,2018-05-31,513,"metricsgraphics",20662
2018-06-01,2018-06-30,426,"metricsgraphics",21088
2018-07-01,2018-07-31,476,"metricsgraphics",21564
2018-08-01,2018-08-31,395,"metricsgraphics",21959
2018-09-01,2018-09-30,694,"metricsgraphics",22653
2018-10-01,2018-10-31,603,"metricsgraphics",23256
2018-11-01,2018-11-30,661,"metricsgraphics",23917
2018-12-01,2018-12-31,563,"metricsgraphics",24480
2019-01-01,2019-01-31,596,"metricsgraphics",25076
2019-02-01,2019-02-28,618,"metricsgraphics",25694
2019-03-01,2019-03-31,684,"metricsgraphics",26378
2019-04-01,2019-04-30,765,"metricsgraphics",27143
2019-05-01,2019-05-31,1067,"metricsgraphics",28210
2019-06-01,2019-06-30,631,"metricsgraphics",28841
2019-07-01,2019-07-31,811,"metricsgraphics",29652
2019-08-01,2019-08-31,658,"metricsgraphics",30310
2019-09-01,2019-09-30,904,"metricsgraphics",31214
2019-10-01,2019-10-31,729,"metricsgraphics",31943
2019-11-01,2019-11-30,712,"metricsgraphics",32655
2019-12-01,2019-12-31,779,"metricsgraphics",33434
2020-01-01,2020-01-31,1036,"metricsgraphics",34470
2020-02-01,2020-02-29,1000,"metricsgraphics",35470
2020-03-01,2020-03-31,1063,"metricsgraphics",36533
2020-04-01,2020-04-30,978,"metricsgraphics",37511
2020-05-01,2020-05-31,1172,"metricsgraphics",38683
2020-06-01,2020-06-30,1067,"metricsgraphics",39750
2020-07-01,2020-07-23,571,"metricsgraphics",40321
2019-04-01,2019-04-30,56,"MLDAShiny",56
2019-05-01,2019-05-31,335,"MLDAShiny",391
2019-06-01,2019-06-30,143,"MLDAShiny",534
2019-07-01,2019-07-31,317,"MLDAShiny",851
2019-08-01,2019-08-31,321,"MLDAShiny",1172
2019-09-01,2019-09-30,328,"MLDAShiny",1500
2019-10-01,2019-10-31,219,"MLDAShiny",1719
2019-11-01,2019-11-30,342,"MLDAShiny",2061
2019-12-01,2019-12-31,296,"MLDAShiny",2357
2020-01-01,2020-01-31,406,"MLDAShiny",2763
2020-02-01,2020-02-29,337,"MLDAShiny",3100
2020-03-01,2020-03-31,449,"MLDAShiny",3549
2020-04-01,2020-04-30,409,"MLDAShiny",3958
2020-05-01,2020-05-31,550,"MLDAShiny",4508
2020-06-01,2020-06-30,420,"MLDAShiny",4928
2020-07-01,2020-07-23,240,"MLDAShiny",5168
2019-04-01,2019-04-30,96,"MLRShiny",96
2019-05-01,2019-05-31,380,"MLRShiny",476
2019-06-01,2019-06-30,161,"MLRShiny",637
2019-07-01,2019-07-31,400,"MLRShiny",1037
2019-08-01,2019-08-31,359,"MLRShiny",1396
2019-09-01,2019-09-30,334,"MLRShiny",1730
2019-10-01,2019-10-31,221,"MLRShiny",1951
2019-11-01,2019-11-30,276,"MLRShiny",2227
2019-12-01,2019-12-31,309,"MLRShiny",2536
2020-01-01,2020-01-31,414,"MLRShiny",2950
2020-02-01,2020-02-29,340,"MLRShiny",3290
2020-03-01,2020-03-31,383,"MLRShiny",3673
2020-04-01,2020-04-30,416,"MLRShiny",4089
2020-05-01,2020-05-31,530,"MLRShiny",4619
2020-06-01,2020-06-30,425,"MLRShiny",5044
2020-07-01,2020-07-23,262,"MLRShiny",5306
2019-03-01,2019-03-31,334,"MNLR",334
2019-04-01,2019-04-30,282,"MNLR",616
2019-05-01,2019-05-31,358,"MNLR",974
2019-06-01,2019-06-30,147,"MNLR",1121
2019-07-01,2019-07-31,323,"MNLR",1444
2019-08-01,2019-08-31,249,"MNLR",1693
2019-09-01,2019-09-30,302,"MNLR",1995
2019-10-01,2019-10-31,221,"MNLR",2216
2019-11-01,2019-11-30,254,"MNLR",2470
2019-12-01,2019-12-31,248,"MNLR",2718
2020-01-01,2020-01-31,402,"MNLR",3120
2020-02-01,2020-02-29,332,"MNLR",3452
2020-03-01,2020-03-31,379,"MNLR",3831
2020-04-01,2020-04-30,427,"MNLR",4258
2020-05-01,2020-05-31,608,"MNLR",4866
2020-06-01,2020-06-30,505,"MNLR",5371
2020-07-01,2020-07-23,280,"MNLR",5651
2019-05-01,2019-05-31,354,"NBShiny",354
2019-06-01,2019-06-30,205,"NBShiny",559
2019-07-01,2019-07-31,317,"NBShiny",876
2019-08-01,2019-08-31,223,"NBShiny",1099
2019-09-01,2019-09-30,312,"NBShiny",1411
2019-10-01,2019-10-31,249,"NBShiny",1660
2019-11-01,2019-11-30,252,"NBShiny",1912
2019-12-01,2019-12-31,280,"NBShiny",2192
2020-01-01,2020-01-31,397,"NBShiny",2589
2020-02-01,2020-02-29,324,"NBShiny",2913
2020-03-01,2020-03-31,369,"NBShiny",3282
2020-04-01,2020-04-30,416,"NBShiny",3698
2020-05-01,2020-05-31,526,"NBShiny",4224
2020-06-01,2020-06-30,402,"NBShiny",4626
2020-07-01,2020-07-23,240,"NBShiny",4866
2019-03-01,2019-03-31,246,"NDP",246
2019-04-01,2019-04-30,282,"NDP",528
2019-05-01,2019-05-31,351,"NDP",879
2019-06-01,2019-06-30,141,"NDP",1020
2019-07-01,2019-07-31,399,"NDP",1419
2019-08-01,2019-08-31,361,"NDP",1780
2019-09-01,2019-09-30,315,"NDP",2095
2019-10-01,2019-10-31,232,"NDP",2327
2019-11-01,2019-11-30,258,"NDP",2585
2019-12-01,2019-12-31,251,"NDP",2836
2020-01-01,2020-01-31,430,"NDP",3266
2020-02-01,2020-02-29,316,"NDP",3582
2020-03-01,2020-03-31,362,"NDP",3944
2020-04-01,2020-04-30,383,"NDP",4327
2020-05-01,2020-05-31,512,"NDP",4839
2020-06-01,2020-06-30,413,"NDP",5252
2020-07-01,2020-07-23,231,"NDP",5483
2016-12-01,2016-12-31,255,"netCoin",255
2017-01-01,2017-01-31,192,"netCoin",447
2017-02-01,2017-02-28,107,"netCoin",554
2017-03-01,2017-03-31,259,"netCoin",813
2017-04-01,2017-04-30,333,"netCoin",1146
2017-05-01,2017-05-31,146,"netCoin",1292
2017-06-01,2017-06-30,144,"netCoin",1436
2017-07-01,2017-07-31,561,"netCoin",1997
2017-08-01,2017-08-31,147,"netCoin",2144
2017-09-01,2017-09-30,161,"netCoin",2305
2017-10-01,2017-10-31,155,"netCoin",2460
2017-11-01,2017-11-30,129,"netCoin",2589
2017-12-01,2017-12-31,79,"netCoin",2668
2018-01-01,2018-01-31,436,"netCoin",3104
2018-02-01,2018-02-28,178,"netCoin",3282
2018-03-01,2018-03-31,126,"netCoin",3408
2018-04-01,2018-04-30,268,"netCoin",3676
2018-05-01,2018-05-31,194,"netCoin",3870
2018-06-01,2018-06-30,134,"netCoin",4004
2018-07-01,2018-07-31,935,"netCoin",4939
2018-08-01,2018-08-31,147,"netCoin",5086
2018-09-01,2018-09-30,313,"netCoin",5399
2018-10-01,2018-10-31,291,"netCoin",5690
2018-11-01,2018-11-30,314,"netCoin",6004
2018-12-01,2018-12-31,1429,"netCoin",7433
2019-01-01,2019-01-31,445,"netCoin",7878
2019-02-01,2019-02-28,283,"netCoin",8161
2019-03-01,2019-03-31,398,"netCoin",8559
2019-04-01,2019-04-30,394,"netCoin",8953
2019-05-01,2019-05-31,610,"netCoin",9563
